Ticker,AdjClose,SMA200,DeltaToSMA200,PctBelow,WeeklyMean,Return_5d,Return_21d,Return_63d,Vol_20d,52wHigh,52wLow,PctFrom52wHigh,PctFrom52wLow,SMA200_Slope_20d,Name,Universe
ISRG,451.1700134277344,506.0110009765625,-54.84098754882814,-10.8379042042543,451.1700134277344,-0.0032916321793855507,-0.09166498421650804,-0.19717778371497952,0.23935447064127366,592.8499755859375,429.5899963378906,-23.89811385556272,5.023398420309144,-1.3276503252182104,"Intuitive Surgical, Inc.",NASDAQ100
NXPI,195.72999572753906,217.6494802093506,-21.919484481811537,-10.071002448858524,195.72999572753906,0.021235479430570026,-0.06569575665042093,-0.11087407761066903,0.3070794188053824,248.46055603027344,150.628662109375,-21.22291004464687,29.942066129097622,-0.3366170771941235,NXP Semiconductors N.V.,NASDAQ100
PLTR,148.08999633789062,164.21427528381346,-16.12427894592284,-9.819048263651297,148.08999633789062,0.03516006476399336,-0.029999357345812272,-0.11777674371843039,0.493364268402867,207.17999267578125,74.01000213623047,-28.521092010250893,100.09457108959525,1.3244146876061125,Palantir Technologies Inc.,NASDAQ100
IDXX,576.4299926757812,637.4159490966797,-60.98595642089845,-9.567685983905061,576.4299926757812,0.03243656883864077,-0.06865183126676155,-0.1396438736731943,0.25185301120978143,766.6799926757812,361.0400085449219,-24.814786066871342,59.658203809304354,0.9371608558456312,"IDEXX Laboratories, Inc.",NASDAQ100
TMUS,198.60000610351562,218.37309860229493,-19.773092498779306,-9.05472909682452,198.60000610351562,-0.05796414380116244,-0.09948303187872065,-0.00012552734544846178,0.22250560540863504,263.38983154296875,182.72142028808594,-24.598453577310366,8.690051659184173,-1.0970376170356455,"T-Mobile US, Inc.",NASDAQ100
GEHC,70.16999816894531,76.74856433868408,-6.578566169738764,-8.571582056842363,70.16999816894531,0.014070912796152246,-0.08955858154292884,-0.1519920573840724,0.3321557629511245,88.08214569091797,58.614173889160156,-20.335730222588744,19.71506806807055,-0.00883735441565836,GE HealthCare Technologies Inc.,NASDAQ100
NFLX,98.93499755859375,107.01213005065918,-8.07713249206543,-7.547866291645389,98.93499755859375,0.05892108782443195,-0.0023696744447975204,0.08731728631007885,0.2712832999852445,133.91299438476562,75.86000061035156,-26.119942270629327,30.417870765339106,-2.4299039085712404,"Netflix, Inc.",NASDAQ100
AMZN,211.6300048828125,224.53365013122558,-12.903645248413085,-5.746864775445337,211.6300048828125,0.06165350040485462,-0.033388131346851924,-0.06565119257036423,0.29764190120184036,254.0,167.32000732421875,-16.681100439837603,26.482187197573758,0.022095038909042408,"Amazon.com, Inc.",NASDAQ100
ORLY,91.98999786376953,96.98315002441406,-4.993152160644527,-5.148473894060546,91.98999786376953,0.02086335856934851,-0.025116603764858803,0.018264352366227143,0.23131358768679272,107.81999969482422,87.30000305175781,-14.681878942552618,5.372273365478741,0.028267101143031326,"O'Reilly Automotive, Inc.",NASDAQ100
AVGO,312.6449890136719,326.93835952758786,-14.293370513915988,-4.371885432645262,312.6449890136719,0.03979312434928883,-0.05850636054375824,-0.09872607178326465,0.41318928298098573,411.3185119628906,145.1141815185547,-23.989565283198612,115.44757772257856,2.388003619865531,Broadcom Inc.,NASDAQ100
KHC,23.454999923706055,24.502106456756593,-1.0471065330505382,-4.273536787127108,23.454999923706055,0.06420140423777543,-0.01573646668907247,-0.022193280622479605,0.3052495726027624,28.961074829101562,21.209999084472656,-19.011983974651116,10.58463430522687,-1.1359432567664918,The Kraft Heinz Company,NASDAQ100
